4645,42,41,957,106,14,80,40,394,206,10,1780,72,51,118,3,139,5,54,1,164,11
4646,18,17,398,44,3,31,16,174,98,7,858,44,21,60,5,99,0,12,0,54,9
4647,22,21,308,48,12,40,20,197,102,13,2825,85,119,196,8,263,2,60,0,161,3
4648,20,19,364,47,6,35,18,158,85,11,1714,72,45,111,6,125,1,44,1,142,5
4649,33,32,966,76,15,60,31,372,226,11,2021,73,55,123,5,126,2,20,0,122,12
4650,29,28,767,74,8,55,27,291,171,10,824,28,27,51,3,46,1,32,0,85,8
4651,20,19,501,47,5,34,18,182,107,11,1189,39,32,67,4,98,7,47,1,107,5
4652,44,43,2544,109,18,85,42,543,356,14,3520,97,26,117,4,240,6,72,1,163,8
4653,17,16,385,36,8,29,15,154,98,11,3198,78,52,124,6,269,4,53,1,172,5
4654,17,16,450,37,8,30,15,175,107,8,1039,63,15,73,5,87,2,17,0,45,3
4655,14,13,177,31,4,23,12,109,57,11,888,35,30,62,3,69,0,19,2,58,3
4656,47,46,1070,103,32,90,45,430,223,12,1608,66,43,104,4,111,4,46,2,156,6
4657,17,16,318,41,4,30,15,134,73,9,1578,81,27,102,5,153,1,33,0,74,7
4658,23,22,599,52,9,40,21,222,130,12,2220,53,41,88,6,182,0,55,2,111,8
4659,11,10,200,23,5,19,9,90,53,9,519,31,17,45,3,77,0,6,0,29,2
4660,25,24,528,56,11,44,23,228,124,10,1442,44,24,64,3,146,5,49,2,110,7
4661,28,27,570,66,11,51,26,246,128,11,1813,62,56,111,7,80,3,50,1,133,7
4662,64,63,1554,172,14,124,62,593,304,16,3280,116,65,174,5,279,5,40,0,229,5
4663,20,19,408,47,7,36,18,169,90,10,1603,65,67,123,8,173,2,31,0,80,2
4664,15,14,244,22,14,23,13,103,58,8,619,35,18,49,4,47,2,25,1,52,6
4665,53,52,1218,143,7,99,51,575,317,11,2740,65,80,138,4,282,6,39,0,127,8
4666,24,23,627,51,13,42,22,198,109,9,1321,57,31,82,6,76,4,32,0,76,8
4667,31,30,1050,77,9,57,29,343,218,14,6055,169,73,234,8,417,2,104,1,224,9
4668,11,10,241,24,5,19,9,82,47,6,285,45,9,50,4,35,1,9,0,27,1
4669,43,42,1274,90,34,83,41,399,222,11,1996,92,21,107,5,87,4,37,1,136,2
4670,3,2,19,4,0,3,1,9,7,3,26,12,0,11,1,3,0,1,0,1,1
4671,21,20,599,47,10,38,19,195,112,9,1009,61,25,80,5,65,2,36,1,80,2
4672,105,104,6317,260,49,206,103,1427,926,11,3469,97,54,142,9,240,5,65,1,326,11
4673,11,10,199,23,5,19,9,80,46,7,644,33,13,42,4,82,0,3,1,50,4
4674,11,10,218,20,6,17,9,78,50,7,165,21,4,23,2,11,2,10,0,22,5
4675,20,19,521,47,5,34,18,203,122,11,2098,87,58,137,8,184,1,21,0,118,4
4676,12,11,371,22,7,19,10,105,70,9,1195,67,28,86,8,124,0,26,1,76,2
4677,14,13,180,31,3,22,12,104,55,8,918,62,39,92,8,84,1,23,0,97,2
4678,57,56,1765,149,15,109,55,616,342,13,5090,146,108,244,7,419,5,55,4,271,10
4679,16,15,521,36,6,28,14,174,114,8,1055,102,14,108,8,88,0,25,1,81,4
4680,8,7,89,19,0,13,6,53,30,8,653,32,26,54,3,104,1,12,0,31,2
4681,51,50,1461,121,22,93,49,503,279,12,1297,60,30,85,4,107,1,35,3,130,9
4682,19,18,392,40,9,32,17,166,91,10,2378,69,45,109,4,157,9,68,1,129,6
4683,16,15,409,34,8,28,14,148,93,10,2056,66,37,97,5,234,1,22,0,88,7
4684,9,8,238,14,8,14,7,58,38,7,322,34,2,34,1,15,4,8,0,36,4
4685,26,25,526,52,16,44,24,228,124,13,2611,72,80,146,4,176,6,107,1,180,9
4686,13,12,171,26,3,18,11,101,62,10,500,24,15,35,4,65,0,17,0,36,7
4687,8,7,105,13,4,11,6,47,30,6,336,32,15,43,4,41,1,9,0,27,4
4688,102,101,3445,276,24,200,100,1069,580,11,2983,54,67,114,6,133,2,58,3,203,9
4689,41,40,1185,86,27,74,39,359,190,17,2955,75,42,109,6,241,4,85,1,212,4
4690,30,29,975,63,20,54,28,311,200,12,836,54,20,70,4,65,2,27,1,91,7
4691,20,19,644,38,15,35,18,171,108,10,985,57,17,70,4,64,4,25,0,86,3
4692,16,15,232,32,6,24,14,128,79,9,884,36,30,62,4,72,3,27,0,83,3
4693,23,22,801,56,7,42,21,247,161,10,2090,52,30,77,5,158,1,29,0,96,5
4694,12,11,205,25,4,19,10,90,54,7,651,36,23,53,5,81,2,13,0,46,4
4695,17,16,410,39,5,29,15,139,81,10,1544,54,63,110,7,131,1,42,0,70,5
4696,28,27,755,58,16,48,26,248,139,13,2686,88,39,119,7,180,2,51,1,109,6
4697,23,22,486,54,10,43,21,204,112,8,736,35,19,51,2,66,4,19,2,73,6
4698,7,6,90,14,2,11,5,40,27,7,368,25,10,31,3,63,0,4,0,15,1
4699,29,28,1043,60,21,53,27,293,173,10,1510,90,19,103,5,59,5,45,0,140,5
4700,11,10,162,13,10,14,9,63,38,7,551,25,20,42,3,86,0,12,0,18,2
4701,32,31,923,71,17,58,30,325,190,12,4992,131,59,184,6,283,3,64,1,172,7
4702,28,27,600,71,6,51,26,267,147,11,3446,69,99,163,5,258,2,61,3,194,5
4703,26,25,713,64,8,48,24,285,170,10,1405,49,48,92,4,95,3,36,0,97,6
4704,22,21,615,56,4,40,20,239,142,11,2740,64,48,105,6,218,1,63,0,108,6
4705,61,60,2378,140,36,117,59,617,335,10,956,51,9,58,2,78,4,24,2,81,11
4706,17,16,325,40,3,28,15,130,70,10,1189,56,30,79,7,127,3,37,0,92,6
4707,60,59,2259,148,25,115,58,625,358,10,2551,68,29,93,4,237,7,45,0,143,10
4708,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4709,20,19,504,38,16,36,18,163,93,8,768,42,13,51,4,66,3,13,0,47,2
4710,16,15,355,30,10,26,14,148,96,9,609,28,14,38,4,86,3,29,0,46,4
4711,45,44,1698,102,26,85,43,544,339,9,2302,67,24,86,5,109,2,42,0,116,10
4712,20,19,525,41,10,33,18,174,103,12,2904,136,60,189,7,231,2,36,3,153,6
4713,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4714,19,18,365,36,13,32,17,154,82,10,2085,66,36,97,5,225,3,36,0,68,7
4715,34,33,775,74,21,63,32,327,173,13,2067,65,44,104,5,126,2,35,2,179,4
4716,28,27,597,63,14,51,26,259,141,16,6097,194,156,343,6,393,3,70,0,174,7
4717,9,8,156,16,5,14,7,64,38,8,853,52,9,58,3,99,3,7,0,45,3
4718,11,10,191,24,3,18,9,82,46,8,679,60,19,73,5,90,0,11,0,31,3
4719,23,22,906,54,9,42,21,222,145,8,1226,83,33,108,8,36,2,52,1,108,6
4720,15,14,279,33,6,26,13,117,65,7,222,18,3,18,3,18,2,6,0,24,2
4721,37,36,868,84,21,70,35,323,171,10,1339,62,26,83,5,83,3,18,0,71,11
4722,22,21,698,50,9,39,20,229,150,9,1063,57,21,75,3,53,4,39,3,95,10
4723,12,11,237,20,8,18,10,93,63,8,1019,96,35,125,4,116,0,24,1,48,3
4724,24,23,791,52,12,42,22,203,119,12,3374,119,53,164,8,239,2,59,0,132,7
4725,15,14,185,38,1,26,13,112,59,12,1955,49,58,102,5,216,1,25,1,75,3
4726,18,17,270,46,2,32,16,155,84,9,1354,26,41,64,3,148,1,15,1,62,4
4727,33,32,1252,84,10,62,31,364,216,11,2223,90,32,117,5,180,3,44,1,145,5
4728,35,34,1880,78,20,64,33,398,260,13,2167,81,5,82,4,160,3,58,0,141,16
4729,22,21,841,51,10,41,20,254,162,9,1065,36,35,65,4,27,3,54,0,85,3
4730,57,56,1436,138,26,109,55,565,290,12,2867,74,40,107,6,128,3,94,2,159,7
4731,16,15,313,37,4,27,14,138,75,9,1139,66,26,83,8,81,0,28,0,73,5
4732,44,43,1678,107,17,82,42,497,297,10,4115,93,63,147,9,227,4,102,1,180,8
4733,13,12,286,28,6,23,11,92,56,10,1632,122,33,148,6,103,1,14,0,64,3
4734,13,12,244,26,9,23,11,100,56,10,959,81,39,114,5,105,2,15,0,52,3
4735,20,19,307,48,6,36,18,170,89,12,2541,29,62,88,3,291,3,27,3,147,4
4736,16,15,324,39,3,28,14,136,73,10,1082,70,29,94,5,80,2,31,1,83,7
4737,33,32,1173,80,13,62,31,341,200,9,1834,76,23,91,7,157,3,47,0,97,14
4738,11,10,200,18,11,20,9,76,43,9,415,29,12,39,2,38,0,5,0,18,2
4739,64,63,2035,161,24,123,62,627,335,11,2698,68,51,114,5,132,3,34,1,163,6
4740,10,9,175,22,3,17,8,79,47,6,367,34,7,38,3,18,0,17,1,26,4
4741,36,35,1333,79,22,67,34,386,235,15,3102,99,48,141,5,204,8,94,1,176,11
4742,5,4,47,8,2,7,3,25,16,4,59,14,4,16,1,1,0,5,1,11,0
4743,11,10,144,26,0,17,9,85,47,7,450,24,21,40,4,77,0,13,0,36,5
4744,14,13,331,30,4,22,12,121,73,9,973,53,12,60,5,83,3,25,0,56,5
4745,106,105,3507,237,77,210,104,1075,573,9,4289,133,67,190,10,162,4,87,1,182,13
4746,7,6,61,15,0,10,5,38,22,4,102,22,6,24,3,4,1,4,0,15,2
4747,15,14,475,31,7,25,13,139,92,9,1304,86,22,101,7,108,1,30,1,96,7
4748,67,66,2609,156,39,130,65,729,421,11,1620,80,18,92,5,43,8,32,1,135,6
4749,25,24,604,47,18,42,23,209,123,9,930,62,28,84,5,80,3,35,2,92,2
4750,30,29,681,67,16,55,28,284,152,12,1568,93,54,140,5,94,2,58,2,142,6
4751,39,38,1455,91,20,74,37,393,227,10,1095,44,19,59,3,72,2,28,0,61,5
4752,33,32,898,81,10,60,31,302,174,14,2348,65,25,86,4,168,4,38,0,127,8
4753,23,22,314,57,4,40,21,190,99,11,3301,78,70,143,5,246,4,52,1,157,6
4754,8,7,127,16,3,13,6,53,34,7,404,28,16,40,4,41,1,13,0,22,3
4755,17,16,323,39,6,30,15,132,72,13,1291,65,42,102,5,144,1,30,1,83,4
4756,41,40,1502,106,12,79,39,418,242,8,1089,95,28,116,6,82,1,52,1,98,10
4757,22,21,481,50,11,41,20,207,112,17,10054,146,145,281,9,620,2,75,2,284,8
4758,26,25,749,55,17,48,24,251,143,9,760,63,16,75,4,57,1,26,0,58,6
4759,26,25,1079,54,17,47,24,269,179,11,967,54,9,59,4,72,4,30,2,148,4
4760,21,20,396,48,8,37,19,170,94,10,1407,60,31,86,5,109,2,26,0,79,4
4761,19,18,493,39,11,33,17,186,117,11,2632,82,72,149,3,342,3,44,2,128,5
4762,23,22,602,51,12,42,21,212,122,12,2205,87,28,109,6,182,5,53,0,136,6
4763,12,11,212,22,8,20,10,97,58,9,1479,71,38,105,4,146,0,8,0,60,4
4764,12,11,189,27,2,19,10,90,54,8,360,24,12,33,2,41,1,13,0,16,3
4765,10,9,152,21,4,17,8,67,41,7,438,37,14,46,4,46,0,13,0,28,1
4766,37,36,1118,94,10,69,35,385,219,11,2374,70,53,117,5,189,4,37,1,148,8
4767,31,30,858,71,12,54,29,280,157,15,5251,120,84,196,8,331,2,41,1,220,11
4768,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4769,53,52,1044,134,17,100,51,514,265,11,2421,39,42,75,6,171,4,39,0,126,3
4770,46,45,1948,94,38,88,44,446,263,10,965,63,5,64,4,72,2,14,1,74,5
4771,51,50,1946,130,19,100,49,597,364,10,1778,85,19,99,5,84,5,39,1,185,12
4772,43,42,1534,97,24,80,41,437,257,16,3555,80,66,139,6,293,2,68,0,187,4
4773,26,25,503,53,17,46,24,208,112,11,1229,59,18,72,5,90,2,41,3,188,6
4774,45,44,1782,107,22,86,43,531,331,10,1479,37,17,50,4,90,4,24,0,149,20
4775,28,27,764,68,10,52,26,247,136,10,2421,126,35,153,8,198,2,56,0,117,8
4776,23,22,458,51,10,40,21,201,107,12,2448,82,47,122,7,172,2,32,0,92,7
4777,6,5,78,8,5,9,4,31,20,5,254,27,8,32,3,30,0,5,0,12,2
4778,12,11,139,23,6,19,10,87,47,6,371,44,12,51,4,21,2,20,0,30,3
4779,16,15,264,33,9,28,14,146,88,10,1062,58,41,93,5,127,2,40,1,90,4
4780,22,21,541,53,7,40,20,240,156,11,1583,70,37,103,3,118,4,31,1,92,7
4781,21,20,555,51,7,39,19,225,137,9,1468,70,23,86,6,113,0,33,0,84,7
4782,20,19,402,45,6,33,18,180,102,10,1530,68,59,123,3,107,4,54,2,107,3
4783,10,9,151,22,2,16,8,66,38,6,118,24,9,29,3,5,0,10,0,11,2
4784,6,5,81,9,4,9,4,30,20,5,150,43,4,44,3,6,0,7,0,12,1
4785,23,22,727,41,19,39,21,215,142,9,693,72,10,76,5,48,1,19,0,60,5
4786,90,89,3088,256,8,176,88,973,511,11,4788,70,54,117,6,414,4,51,0,190,20
4787,7,6,99,12,3,10,5,45,30,6,207,36,6,39,2,20,1,8,1,19,1
4788,13,12,242,33,2,24,11,105,60,8,1531,55,36,83,7,181,0,23,0,75,3
4789,17,16,441,36,9,30,15,150,87,8,661,41,7,44,3,47,5,19,0,56,4
4790,39,38,878,101,11,75,37,356,185,9,1020,49,25,69,4,61,2,38,1,87,10
4791,19,18,764,36,15,34,17,201,142,10,1564,111,11,115,6,76,0,24,0,63,5
4792,14,13,252,30,6,24,12,112,68,9,1688,63,39,98,4,126,3,26,0,68,5
4793,33,32,1214,68,24,61,31,311,180,13,3150,149,57,199,7,184,5,64,1,203,5
4794,33,32,957,75,17,61,31,328,192,9,1747,52,41,90,3,102,7,20,1,113,4
4795,36,35,928,90,10,66,34,336,192,12,1851,37,52,83,5,177,4,75,2,154,8
4796,33,32,1004,87,7,63,31,364,211,7,511,45,8,50,2,26,2,19,0,53,13
4797,16,15,394,23,20,29,14,123,74,8,887,100,10,105,5,51,3,19,0,80,2
4798,24,23,424,58,6,42,22,225,132,11,2072,50,59,104,5,159,0,46,2,107,7
4799,67,66,2653,174,17,126,65,773,465,11,2393,48,44,87,4,97,5,63,5,235,11
4800,31,30,700,78,7,56,29,288,151,9,982,48,33,77,4,61,3,40,4,100,7
4801,13,12,229,23,9,21,11,92,51,8,694,54,13,61,6,66,1,13,1,58,3
4802,33,32,732,87,5,61,31,321,175,10,4252,74,114,178,7,283,0,74,3,131,10
4803,33,32,745,67,19,55,31,310,168,13,1620,40,47,81,6,118,3,71,0,134,7
4804,11,10,178,23,4,18,9,75,41,7,668,56,14,65,5,78,1,14,0,51,3
4805,26,25,948,49,23,48,24,265,159,14,2146,78,43,116,5,194,3,49,1,140,3
4806,55,54,2510,140,20,107,53,668,426,12,2843,89,34,116,6,201,2,47,3,130,11
4807,16,15,387,31,10,26,14,127,68,10,1300,66,32,92,6,155,2,31,1,90,5
4808,16,15,311,38,5,29,14,139,78,10,2236,52,66,110,7,221,2,45,1,113,2
4809,22,21,286,37,18,35,20,170,89,12,2295,99,96,189,4,242,4,35,0,115,6
4810,21,20,537,48,8,37,19,168,97,10,956,63,17,75,5,71,1,21,0,55,3
4811,39,38,871,100,10,73,37,355,184,12,1822,36,30,62,4,135,2,38,2,99,6
4812,64,63,3029,145,37,120,62,758,466,17,2844,98,29,121,5,275,5,64,2,203,11
4813,25,24,507,64,4,45,23,226,120,12,1356,47,27,69,4,91,2,23,1,85,6
4814,29,28,886,69,10,52,27,284,161,11,2483,88,53,134,7,174,2,24,1,141,10
4815,9,8,134,16,4,13,7,53,32,7,338,38,8,43,3,42,1,8,1,29,2
4816,14,13,357,32,4,24,12,111,62,10,843,40,17,52,5,56,0,26,1,57,9
4817,9,8,152,19,3,15,7,70,43,6,276,30,8,34,4,27,1,16,0,22,4
4818,36,35,1368,89,13,68,34,379,222,9,1010,59,20,75,4,56,2,57,2,108,12
4819,24,23,644,58,6,42,22,253,149,10,1768,53,48,94,6,101,1,35,1,95,7
4820,28,27,1249,66,13,53,26,297,191,8,800,69,18,82,5,43,0,35,1,76,15
4821,16,15,402,36,6,28,14,141,88,11,2773,84,54,132,6,191,1,34,0,95,6
4822,5,4,43,6,4,7,3,22,14,5,137,22,16,35,2,21,0,1,0,6,0
4823,35,34,1047,87,13,67,33,326,173,11,2710,129,45,168,6,166,5,58,1,143,7
4824,61,60,1508,160,18,119,59,614,324,11,1615,26,70,90,5,95,5,63,1,193,6
4825,56,55,872,136,21,103,54,510,258,13,5217,97,111,200,8,384,6,81,1,255,23
4826,33,32,1212,80,11,60,31,351,205,14,3640,105,75,172,8,267,2,116,0,220,4
4827,26,25,868,61,7,44,24,264,169,10,1573,69,36,100,4,55,5,36,2,143,8
4828,21,20,497,38,15,34,19,182,109,13,1359,47,16,59,3,110,7,55,1,146,4
4829,32,31,726,79,7,56,30,302,160,11,3486,73,70,135,7,436,2,38,0,121,8
4830,8,7,76,13,4,11,6,45,25,8,690,25,27,48,4,174,0,13,0,23,3
4831,51,50,926,124,22,97,49,478,244,14,5145,98,101,191,8,345,7,55,1,266,7
4832,18,17,562,34,14,31,16,154,91,12,1340,88,17,100,5,133,3,34,0,90,7
4833,20,19,503,47,6,35,18,183,110,9,989,41,24,60,5,56,3,19,0,83,3
4834,6,5,57,11,2,9,4,33,19,6,409,28,30,55,3,93,0,2,0,10,2
4835,18,17,677,31,13,28,16,164,114,10,1137,75,10,80,4,78,2,40,3,114,6
4836,44,43,1633,104,19,81,42,447,256,14,1668,64,34,94,4,116,1,49,1,126,12
4837,34,33,1209,74,20,62,32,325,186,11,1837,87,47,128,6,134,4,54,1,140,3
4838,16,15,313,39,3,28,14,132,74,12,1853,79,48,121,5,171,1,48,0,76,5
4839,22,21,611,51,10,41,20,238,145,8,1329,51,28,74,4,100,0,20,0,73,5
4840,14,13,243,30,6,24,12,132,81,10,915,44,23,62,4,74,0,25,1,59,4
4841,24,23,642,58,8,44,22,240,144,13,4260,102,65,159,7,262,1,62,2,212,2
4842,19,18,368,44,6,33,17,169,95,8,734,28,18,43,3,64,3,26,0,62,4
4843,38,37,917,70,37,71,36,360,191,14,2325,72,56,122,6,199,7,52,0,170,6
4844,53,52,1907,113,37,99,51,527,310,14,3729,76,40,111,5,258,11,115,0,255,15
4845,37,36,1168,92,13,70,35,342,182,12,1856,73,45,112,6,132,3,44,1,127,8
4846,24,23,458,53,9,40,22,185,99,12,2158,67,50,110,7,212,5,45,0,113,7
4847,33,32,969,77,16,62,31,344,196,12,2054,50,45,90,5,135,4,42,3,172,9
4848,46,45,1879,115,17,88,44,557,333,9,2345,57,18,71,4,155,3,43,1,101,10
4849,19,18,350,47,4,34,17,161,89,10,1272,54,32,81,4,116,2,31,2,99,5
4850,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4851,27,26,559,73,3,51,25,264,145,8,917,35,25,57,3,68,1,16,1,61,8
4852,20,19,422,49,6,37,18,188,101,9,858,36,42,75,3,83,4,34,1,66,5
4853,8,7,121,15,3,12,6,53,33,8,394,43,7,45,5,45,0,10,1,29,4
4854,25,24,1041,54,15,45,23,232,146,11,1294,104,21,117,8,85,1,51,2,131,3
4855,21,20,347,40,18,39,19,177,95,14,3287,99,158,252,3,266,4,35,1,102,6
4856,10,9,159,22,2,16,8,85,55,8,887,33,16,45,4,86,0,17,0,42,3
4857,33,32,988,80,11,60,31,357,212,15,3798,103,90,185,8,200,4,97,0,232,10
4858,7,6,92,12,4,11,5,43,29,6,357,33,27,56,3,55,0,2,0,13,1
4859,15,14,463,27,12,26,13,114,72,7,493,37,10,42,4,43,3,29,1,64,3
4860,16,15,501,36,7,28,14,145,88,8,993,70,17,81,6,97,2,27,1,90,6
4861,4,3,40,5,2,5,2,15,11,3,49,13,2,13,2,4,0,5,0,7,1
4862,22,21,595,56,4,40,20,232,141,11,1663,75,38,107,6,125,2,14,0,72,6
4863,13,12,360,19,14,22,11,115,78,11,2182,110,38,143,5,231,3,34,1,153,2
4864,46,45,1720,111,21,88,44,514,315,10,1612,59,24,77,5,53,4,79,4,160,9
4865,15,14,271,26,11,24,13,114,61,10,937,53,36,84,5,124,2,18,1,56,1
4866,19,18,244,35,13,31,17,149,77,13,1644,46,40,81,4,199,4,45,0,117,2
4867,19,18,335,41,9,33,17,138,75,13,1987,121,67,180,7,134,2,53,0,163,4
4868,29,28,823,74,8,55,27,297,173,9,1154,26,39,62,2,60,3,26,0,92,5
4869,36,35,780,92,9,67,34,329,171,12,2058,83,40,117,6,163,1,49,1,108,16
4870,17,16,463,37,9,30,15,150,87,9,976,79,15,87,6,59,3,36,1,97,2
4871,20,19,297,47,6,35,18,187,96,11,1698,38,44,77,4,172,0,35,0,76,4
4872,22,21,539,51,7,38,20,205,129,10,1709,62,41,98,5,154,2,26,2,107,6
4873,36,35,1626,80,19,65,34,368,218,13,2760,94,22,108,8,185,2,43,0,164,13
4874,33,32,769,89,3,61,31,333,178,11,2279,39,81,113,6,103,2,90,0,158,11
4875,20,19,651,32,21,34,18,157,89,12,1358,106,13,116,3,44,3,25,0,77,8
4876,36,35,1106,73,28,67,34,337,181,11,2277,95,33,118,9,188,4,51,0,205,6
4877,18,17,448,36,13,33,16,177,111,11,1757,76,37,107,4,164,6,55,2,149,3
4878,10,9,128,23,2,17,8,75,42,7,384,27,15,39,2,27,0,12,1,26,2
4879,49,48,2247,104,31,88,47,549,340,11,1069,42,13,52,3,77,6,59,1,156,13
4880,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4881,27,26,1107,46,26,47,25,253,157,12,1856,126,7,128,5,86,2,51,3,144,6
4882,57,56,2598,130,35,110,55,641,395,10,2840,121,32,143,8,176,3,64,0,203,7
4883,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4884,30,29,670,60,18,50,28,288,158,10,2551,45,48,88,5,182,6,48,0,173,5
4885,31,30,696,79,7,57,29,278,148,13,3699,73,103,168,7,234,2,135,2,208,4
4886,26,25,520,56,14,46,24,218,115,15,4819,149,159,299,9,454,2,52,0,182,2
4887,22,21,511,38,18,36,20,163,91,10,1837,80,28,101,6,136,4,42,2,118,4
4888,11,10,152,24,3,18,9,81,51,8,676,41,12,49,4,55,0,11,1,47,4
4889,15,14,189,34,4,25,13,120,63,10,1530,43,53,90,6,159,0,32,0,66,4
4890,23,22,482,53,10,42,21,206,109,13,3826,142,85,218,8,203,3,53,1,239,3
4891,23,22,498,54,9,42,21,213,118,11,1395,73,27,94,4,104,2,25,0,63,4
4892,29,28,836,69,12,54,27,272,151,8,2860,176,46,211,11,210,1,34,0,126,7
4893,42,41,1613,105,14,79,40,482,288,12,2685,86,49,130,5,195,2,50,0,102,11
4894,71,70,2469,176,32,139,69,811,444,10,2633,57,48,99,5,100,1,49,2,136,12
4895,10,9,323,16,9,16,8,70,51,6,224,32,3,31,3,7,1,18,0,26,6
4896,36,35,550,88,12,66,34,321,164,10,1447,43,49,88,3,85,4,39,2,90,6
4897,16,15,399,33,8,27,14,141,85,9,1215,66,37,97,6,83,3,36,1,108,4
4898,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4899,31,30,890,72,12,54,29,282,156,10,1317,54,25,73,5,118,3,49,1,122,7
4900,19,18,455,38,11,32,17,177,97,11,1887,97,55,145,7,171,2,29,1,89,3
4901,22,21,873,43,16,39,20,206,133,9,858,58,10,65,3,73,4,27,0,77,6
4902,18,17,248,39,8,31,16,143,74,10,1230,34,42,71,4,109,2,30,0,64,3
4903,39,38,1200,102,9,74,37,403,225,9,1849,58,42,94,6,129,2,43,0,118,13
4904,23,22,768,47,17,42,21,212,125,10,1473,64,32,91,5,136,4,32,1,121,2
4905,22,21,470,52,8,40,20,203,114,10,1805,36,33,64,4,156,5,50,0,87,6
4906,21,20,548,48,8,37,19,206,124,12,913,49,27,71,5,90,1,34,2,114,4
4907,18,17,727,35,14,33,16,191,132,10,1755,102,26,122,5,138,4,32,0,94,6
4908,32,31,875,78,11,58,30,282,154,16,2340,79,58,131,6,218,3,61,2,147,10
4909,12,11,208,26,3,19,10,88,50,8,658,37,20,53,4,103,3,9,0,42,3
4910,20,19,432,42,10,34,18,181,98,11,2884,76,86,155,7,178,2,46,1,128,3
4911,13,12,205,23,10,22,11,89,51,8,705,60,22,76,5,63,0,32,2,47,2
4912,19,18,459,41,9,33,17,155,92,9,1108,84,18,96,6,64,1,35,1,81,5
4913,55,54,1240,129,29,105,53,485,246,15,5496,138,103,232,8,351,1,45,1,205,7
4914,42,41,1270,99,18,77,40,396,208,10,2452,97,49,138,7,231,4,78,2,140,5
4915,54,53,2521,119,37,104,52,578,340,20,2726,78,25,101,2,181,8,60,5,242,6
4916,11,10,183,22,5,18,9,75,43,8,988,70,27,90,6,97,1,26,0,40,2
4917,27,26,562,62,12,49,25,229,123,13,1774,73,41,107,6,130,6,53,1,153,1
4918,25,24,556,65,5,47,23,233,128,8,1579,44,26,65,5,136,0,17,0,59,7
4919,41,40,909,85,30,76,39,357,190,11,1026,55,17,67,5,56,3,32,1,100,8
4920,47,46,1419,122,12,89,45,488,269,11,2339,46,53,95,4,203,4,45,4,127,6
4921,26,25,742,56,16,48,24,246,139,12,846,39,30,65,3,54,1,43,1,61,4
4922,21,20,438,44,9,34,19,175,94,11,2923,117,42,151,8,184,5,58,2,166,5
4923,36,35,778,78,22,66,34,326,172,13,3063,76,74,145,4,216,7,88,4,216,3
4924,20,19,494,43,10,35,18,171,100,10,1364,69,23,87,5,74,4,33,3,98,4
4925,3,2,22,2,2,3,1,7,7,3,20,7,1,7,1,2,0,1,0,2,0
4926,27,26,551,61,12,48,25,248,142,12,3124,67,62,124,4,336,3,38,3,222,5
4927,14,13,311,27,8,23,12,111,73,9,863,50,19,64,5,46,5,23,1,96,3
4928,17,16,325,37,8,30,15,136,78,11,2301,89,63,145,5,235,1,32,0,69,4
4929,44,43,1333,105,20,83,42,442,239,13,7085,133,65,191,7,363,12,93,0,263,10
4930,33,32,1034,80,14,63,31,344,190,10,3950,129,70,193,6,360,4,61,2,194,9
4931,2,1,9,2,0,2,0,3,4,2,6,5,0,5,0,0,0,0,0,0,0
4932,21,20,472,44,11,36,19,150,85,10,2263,70,30,93,6,232,5,64,1,107,5
4933,15,14,390,34,6,27,13,147,94,9,2538,81,40,115,6,263,0,35,0,75,4
4934,37,36,1254,87,19,71,35,371,221,10,1177,45,35,75,4,37,5,64,4,186,2
4935,31,30,896,74,13,58,29,328,197,16,3949,94,107,195,5,351,4,93,1,188,7
4936,11,10,209,22,5,18,9,84,55,6,209,24,6,27,3,16,1,10,0,19,3
4937,28,27,786,68,10,52,26,260,148,9,1487,72,24,90,6,133,2,45,1,112,10
4938,24,23,606,52,10,40,22,208,122,10,1056,35,23,54,4,130,4,35,1,87,8
4939,31,30,855,67,18,56,29,311,184,14,1700,50,28,74,3,151,5,39,2,128,5
4940,55,54,1761,133,25,105,53,575,312,12,2132,71,34,100,5,108,7,39,2,137,9
4941,19,18,489,41,9,33,17,186,117,8,686,28,19,44,3,52,0,18,2,59,8
4942,11,10,247,20,6,17,9,77,47,6,446,50,3,49,4,25,1,11,0,33,4
4943,54,53,2051,142,15,105,52,651,402,11,4365,101,59,154,6,272,5,73,0,268,18
4944,27,26,1488,54,19,48,25,326,225,9,1075,42,15,53,4,65,2,34,0,80,7
4945,14,13,260,28,9,25,12,106,61,6,270,25,10,31,3,26,1,6,0,25,3
4946,28,27,836,69,8,51,26,302,181,14,1964,60,30,87,3,178,6,60,2,127,9
4947,21,20,385,44,10,35,19,179,99,11,1553,50,28,74,4,99,1,26,2,84,4
4948,24,23,659,63,4,45,22,228,128,9,1633,87,21,101,7,108,2,47,2,92,5
